day,analyst,sitecode,habitat,river,code,stigmaspecies,stigmatype,pollenfamily,pollenspecies,origin,origin2,quantity,nstigmas,meanpollen,,,,,,
28/01/14,Carine,16,invaded,brislington,1247,Ranunculus repens,dry,Ranunculaceae,Ranunculus repens,conspecific,conspecific,13,1,13,,,,,,
28/01/14,Carine,16,invaded,brislington,1248,Ranunculus repens,dry,Ranunculaceae,Ranunculus repens,conspecific,conspecific,25,2,12.5,,,,,,
28/01/14,Carine,16,invaded,brislington,1248,Ranunculus repens,dry,Onagraceae,Epilobium,heterospecific,heterospecific,1,2,0.5,,,,,,
28/01/14,Carine,16,invaded,brislington,1249,Ranunculus repens,dry,Ranunculaceae,Ranunculus repens,conspecific,conspecific,513,3,171,,,,,,
28/01/14,Carine,16,invaded,brislington,1250,Matricaria matricarioides,semidry,Asteraceae,Matricaria matricarioides,conspecific,conspecific,39,3,13,,,,,,
28/01/14,Carine,16,invaded,brislington,1250,Matricaria matricarioides,semidry,Ranunculaceae,Ranunculus repens,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/01/14,Carine,16,invaded,brislington,1250,Matricaria matricarioides,semidry,ni,M11,heterospecific,heterospecific,5,3,1.666666667,,,,,,
28/01/14,Carine,16,invaded,brislington,1251,Matricaria matricarioides,semidry,Asteraceae,Matricaria matricarioides,conspecific,conspecific,54,3,18,,,,,,
28/01/14,Carine,16,invaded,brislington,1251,Matricaria matricarioides,semidry,Ranunculaceae,Ranunculus repens,heterospecific,heterospecific,25,3,8.333333333,,,,,,
28/01/14,Carine,16,invaded,brislington,1252,Matricaria matricarioides,semidry,Asteraceae,Matricaria matricarioides,conspecific,conspecific,14,3,4.666666667,,,,,,
28/01/14,Carine,16,invaded,brislington,1252,Matricaria matricarioides,semidry,Ranunculaceae,Ranunculus repens,heterospecific,heterospecific,3,3,1,,,,,,
28/01/14,Carine,16,invaded,brislington,1253,Capsella bursa-pastoris,dry,Brassicaceae,Capsella bursa-pastoris,conspecific,conspecific,798,3,266,,,,,,
28/01/14,Carine,16,invaded,brislington,1253,Capsella bursa-pastoris,dry,Ranunculaceae,Ranunculus repens,heterospecific,heterospecific,2,3,0.666666667,,,,,,
28/01/14,Carine,16,invaded,brislington,1254,Capsella bursa-pastoris,dry,Brassicaceae,Capsella bursa-pastoris,conspecific,conspecific,593,3,197.6666667,,,,,,
28/01/14,Carine,16,invaded,brislington,1255,Geranium robertianum,dry,Geraniaceae,Geranium robertianum,conspecific,conspecific,20,3,6.666666667,,,,,,
28/01/14,Carine,16,invaded,brislington,1255,Geranium robertianum,dry,Ranunculaceae,Ranunculus repens,heterospecific,heterospecific,39,3,13,,,,,,
28/01/14,Carine,16,invaded,brislington,1256,Trifolium pratense,wet,Fabaceae,Trifolium pratense,conspecific,conspecific,366,3,122,,,,,,
28/01/14,Carine,16,invaded,brislington,1257,Trifolium pratense,wet,Fabaceae,Trifolium pratense,conspecific,conspecific,291,3,97,,,,,,
28/01/14,Carine,16,invaded,brislington,1258,Trifolium pratense,wet,Fabaceae,Trifolium pratense,conspecific,conspecific,517,3,172.3333333,,,,,,
28/01/14,Carine,16,invaded,brislington,1259,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,135,3,45,,,,,,
28/01/14,Carine,16,invaded,brislington,1259,Epilobium hirsutum,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/01/14,Carine,16,invaded,brislington,1260,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,563,3,187.6666667,,,,,,
28/01/14,Carine,16,invaded,brislington,1260,Epilobium hirsutum,dry,ni,M23,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/01/14,Carine,16,invaded,brislington,1260,Epilobium hirsutum,dry,Fabaceae,ni,heterospecific,heterospecific,5,3,1.666666667,,,,,,
28/01/14,Carine,16,invaded,brislington,1261,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,552,3,184,,,,,,
28/01/14,Carine,16,invaded,brislington,1261,Epilobium hirsutum,dry,ni,M1,heterospecific,heterospecific,8,3,2.666666667,,,,,,
28/01/14,Carine,16,invaded,brislington,1261,Epilobium hirsutum,dry,Ranunculaceae,ni,heterospecific,heterospecific,2,3,0.666666667,,,,,,
28/01/14,Carine,16,invaded,brislington,1261,Epilobium hirsutum,dry,ni,M23,heterospecific,heterospecific,22,3,7.333333333,,,,,,
28/01/14,Carine,16,invaded,brislington,1261,Epilobium hirsutum,dry,Asteraceae,Sonchus type,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/01/14,Carine,16,invaded,brislington,1261,Epilobium hirsutum,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,172,3,57.33333333,,,,,,
28/01/14,Carine,16,invaded,brislington,1262,Geum urbanum,dry,,,,,0,3,0,,,,,,
28/01/14,Carine,16,invaded,brislington,1263,Geum urbanum,dry,,,,,0,3,0,,,,,,
28/01/14,Carine,16,invaded,brislington,1264,Geum urbanum,dry,Rosaceae,Geum urbanum,conspecific,conspecific,3,3,1,,,,,,
28/01/14,Carine,16,invaded,brislington,1265,Rubus fruticosus,dry,Rosaceae,Rubus fruticosus,conspecific,conspecific,311,3,103.6666667,,,,,,
28/01/14,Carine,16,invaded,brislington,1266,Rubus fruticosus,dry,Rosaceae,Rubus fruticosus,conspecific,conspecific,210,3,70,,,,,,
28/01/14,Carine,16,invaded,brislington,1267,Rubus fruticosus,dry,Rosaceae,Rubus fruticosus,conspecific,conspecific,282,3,94,,,,,,
28/01/14,Carine,16,invaded,brislington,1267,Rubus fruticosus,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,3,3,1,,,,,,
28/01/14,Carine,16,invaded,brislington,1268,Eupatorium cannabium,semidry,Asteraceae,Eupatorium cannabium,conspecific,conspecific,1567,3,522.3333333,,,,,,
28/01/14,Carine,16,invaded,brislington,1268,Eupatorium cannabium,semidry,Ranunculaceae,ni,heterospecific,heterospecific,2,3,0.666666667,,,,,,
28/01/14,Carine,16,invaded,brislington,1268,Eupatorium cannabium,semidry,Fabaceae,ni,heterospecific,heterospecific,2,3,0.666666667,,,,,,
28/01/14,Carine,16,invaded,brislington,1268,Eupatorium cannabium,semidry,ni,M23,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/01/14,Carine,16,invaded,brislington,1268,Eupatorium cannabium,semidry,Lamiaceae,ni,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/01/14,Carine,16,invaded,brislington,1270,Eupatorium cannabium,semidry,Asteraceae,Eupatorium cannabium,conspecific,conspecific,3017,3,1005.666667,,,,,,
28/01/14,Carine,16,invaded,brislington,1269,Eupatorium cannabium,semidry,Asteraceae,Eupatorium cannabium,conspecific,conspecific,504,3,168,,,,,,
28/01/14,Carine,16,invaded,brislington,1271,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,299,3,99.66666667,,,,,,
28/01/14,Carine,16,invaded,brislington,1271,Epilobium hirsutum,dry,Asteraceae,Sonchus type,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/01/14,Carine,16,invaded,brislington,1271,Epilobium hirsutum,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/01/14,Carine,16,invaded,brislington,1271,Epilobium hirsutum,dry,ni,M23,heterospecific,heterospecific,12,3,4,,,,,,
28/01/14,Carine,16,invaded,brislington,1272,Epilobium hirsutum,dry,Asteraceae,Epilobium hirsutum,conspecific,conspecific,180,3,60,,,,,,
28/01/14,Carine,16,invaded,brislington,1272,Epilobium hirsutum,dry,ni,M23,heterospecific,heterospecific,107,3,35.66666667,,,,,,
28/01/14,Carine,16,invaded,brislington,1272,Epilobium hirsutum,dry,Fabaceae,ni,heterospecific,heterospecific,86,3,28.66666667,,,,,,
28/01/14,Carine,16,invaded,brislington,1272,Epilobium hirsutum,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,3,3,1,,,,,,
28/01/14,Carine,16,invaded,brislington,1272,Epilobium hirsutum,dry,ni,M1,heterospecific,heterospecific,2,3,0.666666667,,,,,,
28/01/14,Carine,16,invaded,brislington,1272,Epilobium hirsutum,dry,ni,M6,heterospecific,heterospecific,1,3,0.333333333,,,,,,
28/01/14,Carine,16,invaded,brislington,1272,Epilobium hirsutum,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,16,3,5.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1273,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,385,3,128.3333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1273,Epilobium hirsutum,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,5,3,1.666666667,,,,,,
29/01/14,Carine,16,invaded,brislington,1274,Epilobium hirsutum,dry,Ranunculaceae,ni,heterospecific,heterospecific,8,1,8,,,,,,
29/01/14,Carine,16,invaded,brislington,1275,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,112,1,112,,,,,,
29/01/14,Carine,16,invaded,brislington,1275,Epilobium hirsutum,dry,Ranunculaceae,Ranunculus repens,heterospecific,heterospecific,222,1,222,,,,,,
29/01/14,Carine,16,invaded,brislington,1275,Epilobium hirsutum,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,12,1,12,,,,,,
29/01/14,Carine,16,invaded,brislington,1275,Epilobium hirsutum,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,1,1,1,,,,,,
29/01/14,Carine,16,invaded,brislington,1276,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,143,2,71.5,,,,,,
29/01/14,Carine,16,invaded,brislington,1276,Epilobium hirsutum,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,1,3,0.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1276,Epilobium hirsutum,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,1,3,0.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1276,Epilobium hirsutum,dry,Ranunculaceae,ni,heterospecific,heterospecific,2,3,0.666666667,,,,,,
29/01/14,Carine,16,invaded,brislington,1276,Epilobium hirsutum,dry,Geraniaceae,ni,heterospecific,heterospecific,2,3,0.666666667,,,,,,
29/01/14,Carine,16,invaded,brislington,1276,Epilobium hirsutum,dry,ni,M1,heterospecific,heterospecific,6,3,2,,,,,,
29/01/14,Carine,16,invaded,brislington,1277,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,167,3,55.66666667,,,,,,
29/01/14,Carine,16,invaded,brislington,1277,Epilobium hirsutum,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,63,3,21,,,,,,
29/01/14,Carine,16,invaded,brislington,1277,Epilobium hirsutum,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,3,3,1,,,,,,
29/01/14,Carine,16,invaded,brislington,1277,Epilobium hirsutum,dry,ni,M13,heterospecific,heterospecific,1,3,0.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1277,Epilobium hirsutum,dry,Ranunculaceae,ni,heterospecific,heterospecific,50,3,16.66666667,,,,,,
29/01/14,Carine,16,invaded,brislington,1278,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,54,3,18,,,,,,
29/01/14,Carine,16,invaded,brislington,1278,Epilobium hirsutum,dry,Rosaceae,ni,heterospecific,heterospecific,1,3,0.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1278,Epilobium hirsutum,dry,ni,M23,heterospecific,heterospecific,1,3,0.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1279,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,41,2,20.5,,,,,,
29/01/14,Carine,16,invaded,brislington,1279,Epilobium hirsutum,dry,ni,M1,heterospecific,heterospecific,3,2,1.5,,,,,,
29/01/14,Carine,16,invaded,brislington,1279,Epilobium hirsutum,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,1,3,0.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1280,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,337,2,168.5,,,,,,
29/01/14,Carine,16,invaded,brislington,1280,Epilobium hirsutum,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,10,2,5,,,,,,
29/01/14,Carine,16,invaded,brislington,1280,Epilobium hirsutum,dry,Rosaceae,ni,heterospecific,heterospecific,12,2,6,,,,,,
29/01/14,Carine,16,invaded,brislington,1280,Epilobium hirsutum,dry,Fabaceae,ni,heterospecific,heterospecific,1,2,0.5,,,,,,
29/01/14,Carine,16,invaded,brislington,1280,Epilobium hirsutum,dry,Asteraceae,Sonchus type,heterospecific,heterospecific,1,2,0.5,,,,,,
29/01/14,Carine,16,invaded,brislington,1280,Epilobium hirsutum,dry,ni,M23,heterospecific,heterospecific,4,2,2,,,,,,
29/01/14,Carine,16,invaded,brislington,1280,Epilobium hirsutum,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,2,2,1,,,,,,
29/01/14,Carine,16,invaded,brislington,1281,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,182,3,60.66666667,,,,,,
29/01/14,Carine,16,invaded,brislington,1281,Epilobium hirsutum,dry,Rosaceae,ni,heterospecific,heterospecific,951,3,317,,,,,,
29/01/14,Carine,16,invaded,brislington,1281,Epilobium hirsutum,dry,Asteraceae,Sonchus type,heterospecific,heterospecific,4,3,1.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1281,Epilobium hirsutum,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,6,3,2,,,,,,
29/01/14,Carine,16,invaded,brislington,1281,Epilobium hirsutum,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,5,3,1.666666667,,,,,,
29/01/14,Carine,16,invaded,brislington,1282,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,99,3,33,,,,,,
29/01/14,Carine,16,invaded,brislington,1282,Epilobium hirsutum,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,4,3,1.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1282,Epilobium hirsutum,dry,Fabaceae,ni,heterospecific,heterospecific,20,3,6.666666667,,,,,,
29/01/14,Carine,16,invaded,brislington,1282,Epilobium hirsutum,dry,Rosaceae,ni,heterospecific,heterospecific,15,3,5,,,,,,
29/01/14,Carine,16,invaded,brislington,1282,Epilobium hirsutum,dry,Asteraceae,Sonchus type,heterospecific,heterospecific,19,3,6.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1283,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,174,3,58,,,,,,
29/01/14,Carine,16,invaded,brislington,1283,Epilobium hirsutum,dry,Rosaceae,ni,heterospecific,heterospecific,10,3,3.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1284,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,114,3,38,,,,,,
29/01/14,Carine,16,invaded,brislington,1284,Epilobium hirsutum,dry,Rosaceae,ni,heterospecific,heterospecific,15,3,5,,,,,,
29/01/14,Carine,16,invaded,brislington,1285,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,600,2,300,,,,,,
29/01/14,Carine,16,invaded,brislington,1285,Epilobium hirsutum,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,7,2,3.5,,,,,,
29/01/14,Carine,16,invaded,brislington,1285,Epilobium hirsutum,dry,Fabaceae,ni,heterospecific,heterospecific,2,2,1,,,,,,
29/01/14,Carine,16,invaded,brislington,1285,Epilobium hirsutum,dry,Rosaceae,ni,heterospecific,heterospecific,4,2,2,,,,,,
29/01/14,Carine,16,invaded,brislington,1285,Epilobium hirsutum,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,18,2,9,,,,,,
29/01/14,Carine,16,invaded,brislington,1286,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,184,3,61.33333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1286,Epilobium hirsutum,dry,ni,M23,heterospecific,heterospecific,3,3,1,,,,,,
29/01/14,Carine,16,invaded,brislington,1287,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,426,3,142,,,,,,
29/01/14,Carine,16,invaded,brislington,1287,Epilobium hirsutum,dry,Rosaceae,ni,heterospecific,heterospecific,1,3,0.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1287,Epilobium hirsutum,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,8,3,2.666666667,,,,,,
29/01/14,Carine,16,invaded,brislington,1288,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,166,3,55.33333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1288,Epilobium hirsutum,dry,Rosaceae,ni,heterospecific,heterospecific,1,3,0.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1288,Epilobium hirsutum,dry,ni,M23,heterospecific,heterospecific,5,3,1.666666667,,,,,,
29/01/14,Carine,16,invaded,brislington,1289,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,404,3,134.6666667,,,,,,
29/01/14,Carine,16,invaded,brislington,1289,Epilobium hirsutum,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,1,3,0.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1289,Epilobium hirsutum,dry,ni,M23,heterospecific,heterospecific,1,3,0.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1289,Epilobium hirsutum,dry,Fabaceae,ni,heterospecific,heterospecific,23,3,7.666666667,,,,,,
29/01/14,Carine,16,invaded,brislington,1289,Epilobium hirsutum,dry,ni,M1,heterospecific,heterospecific,29,3,9.666666667,,,,,,
29/01/14,Carine,16,invaded,brislington,1290,Epilobium hirsutum,dry,ni,M1,heterospecific,heterospecific,2,1,2,,,,,,
29/01/14,Carine,16,invaded,brislington,1291,Epilobium hirsutum,dry,Fabaceae,ni,heterospecific,heterospecific,6,1,6,,,,,,
29/01/14,Carine,16,invaded,brislington,1292,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,107,2,53.5,,,,,,
29/01/14,Carine,16,invaded,brislington,1292,Epilobium hirsutum,dry,Fabaceae,ni,heterospecific,heterospecific,48,2,24,,,,,,
29/01/14,Carine,16,invaded,brislington,1292,Epilobium hirsutum,dry,ni,M6,heterospecific,heterospecific,1,2,0.5,,,,,,
29/01/14,Carine,16,invaded,brislington,1292,Epilobium hirsutum,dry,Rosaceae,ni,heterospecific,heterospecific,7,2,3.5,,,,,,
29/01/14,Carine,16,invaded,brislington,1292,Epilobium hirsutum,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,6,2,3,,,,,,
29/01/14,Carine,16,invaded,brislington,1292,Epilobium hirsutum,dry,Onagraceae,Circaea lutetiana,heterospecific,heterospecific,3,2,1.5,,,,,,
29/01/14,Carine,16,invaded,brislington,1293,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,24,1,24,,,,,,
29/01/14,Carine,16,invaded,brislington,1294,Epilobium hirsutum,dry,ni,M23,heterospecific,heterospecific,2,1,2,,,,,,
29/01/14,Carine,16,invaded,brislington,1294,Epilobium hirsutum,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,1,1,1,,,,,,
29/01/14,Carine,16,invaded,brislington,1295,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,255,3,85,,,,,,
29/01/14,Carine,16,invaded,brislington,1295,Epilobium hirsutum,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,56,3,18.66666667,,,,,,
29/01/14,Carine,16,invaded,brislington,1295,Epilobium hirsutum,dry,Fabaceae,ni,heterospecific,heterospecific,34,3,11.33333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1295,Epilobium hirsutum,dry,Asteraceae,Cirsium type,heterospecific,heterospecific,2,3,0.666666667,,,,,,
29/01/14,Carine,16,invaded,brislington,1295,Epilobium hirsutum,dry,ni,m23,heterospecific,heterospecific,35,3,11.66666667,,,,,,
29/01/14,Carine,16,invaded,brislington,1295,Epilobium hirsutum,dry,Caryophyllaceae,Silene dioica,heterospecific,heterospecific,1,3,0.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1295,Epilobium hirsutum,dry,Rosaceae,ni,heterospecific,heterospecific,1,3,0.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1296,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,141,3,47,,,,,,
29/01/14,Carine,16,invaded,brislington,1296,Epilobium hirsutum,dry,Fabaceae,ni,heterospecific,heterospecific,12,3,4,,,,,,
29/01/14,Carine,16,invaded,brislington,1297,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,210,3,70,,,,,,
29/01/14,Carine,16,invaded,brislington,1297,Epilobium hirsutum,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,16,3,5.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1297,Epilobium hirsutum,dry,ni,M23,heterospecific,heterospecific,3,3,1,,,,,,
29/01/14,Carine,16,invaded,brislington,1297,Epilobium hirsutum,dry,ni,M11,heterospecific,heterospecific,5,3,1.666666667,,,,,,
29/01/14,Carine,16,invaded,brislington,1297,Epilobium hirsutum,dry,Ranunculaceae,ni,heterospecific,heterospecific,37,3,12.33333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1297,Epilobium hirsutum,dry,Rosaceae,ni,heterospecific,heterospecific,96,3,32,,,,,,
29/01/14,Carine,16,invaded,brislington,1298,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,276,3,92,,,,,,
29/01/14,Carine,16,invaded,brislington,1298,Epilobium hirsutum,dry,Balsaminaceae,Impatiens glandulifera,heterospecific,HB,38,3,12.66666667,,,,,,
29/01/14,Carine,16,invaded,brislington,1298,Epilobium hirsutum,dry,Fabaceae,ni,heterospecific,heterospecific,6,3,2,,,,,,
29/01/14,Carine,16,invaded,brislington,1298,Epilobium hirsutum,dry,Rosaceae,ni,heterospecific,heterospecific,30,3,10,,,,,,
29/01/14,Carine,16,invaded,brislington,1298,Epilobium hirsutum,dry,ni,M23,heterospecific,heterospecific,4,3,1.333333333,,,,,,
29/01/14,Carine,16,invaded,brislington,1299,Epilobium hirsutum,dry,Onagraceae,Epilobium hirsutum,conspecific,conspecific,63,2,31.5,,,,,,
